No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings
1517,85.8250,14.0000, , ,1.0000, ,1.13133
1518,85.8750,12.0000, , ,1.0000, ,1.13080
1519,85.9250,9.0000, , ,1.0000, ,1.13027
1520,85.9750,10.0000, , ,1.0000, ,1.12974
1521,86.0250,7.0000, , ,1.0000, ,1.12921
1522,86.0750,6.0000, , ,1.0000, ,1.12868
1523,86.1250,10.0000, , ,1.0000, ,1.12815
1524,86.1750,15.0000, , ,1.0000, ,1.12763
1525,86.2250,13.0000, , ,1.0000, ,1.12710
1526,86.2750,15.0000, , ,1.0000, ,1.12658
1527,86.3250,17.0000, , ,1.0000, ,1.12605
1528,86.3750,20.0000, , ,1.0000, ,1.12553
1529,86.4250,26.0000, , ,1.0000, ,1.12501
1530,86.4750,24.0000, , ,1.0000, ,1.12448
1531,86.5250,22.0000, , ,1.0000, ,1.12396
1532,86.5750,22.0000, , ,1.0000, ,1.12344
1533,86.6250,21.0000, , ,1.0000, ,1.12292
1534,86.6750,19.0000, , ,1.0000, ,1.12240
1535,86.7250,18.0000, , ,1.0000, ,1.12188
1536,86.7750,11.0000, , ,1.0000, ,1.12137
1537,86.8250,17.0000, , ,1.0000, ,1.12085
1538,86.8750,16.0000, , ,1.0000, ,1.12033
1539,86.9250,12.0000, , ,1.0000, ,1.11982
1540,86.9750,8.0000, , ,1.0000, ,1.11930
1541,87.0250,8.0000, , ,1.0000, ,1.11879
1542,87.0750,12.0000, , ,1.0000, ,1.11827
1543,87.1250,12.0000, , ,1.0000, ,1.11776
1544,87.1750,1.0000, , ,1.0000, ,1.11725
1545,87.2250,5.0000, , ,1.0000, ,1.11674
1546,87.2750,5.0000, , ,1.0000, ,1.11622
1547,87.3250,7.0000, , ,1.0000, ,1.11571
1548,87.3750,6.0000, , ,1.0000, ,1.11520
1549,87.4250,6.0000, , ,1.0000, ,1.11470
1550,87.4750,8.0000, , ,1.0000, ,1.11419
1551,87.5250,4.0000, , ,1.0000, ,1.11368
1552,87.5750,8.0000, , ,1.0000, ,1.11317
1553,87.6250,3.0000, , ,1.0000, ,1.11267
1554,87.6750,8.0000, , ,1.0000, ,1.11216
1555,87.7250,9.0000, , ,1.0000, ,1.11165
1556,87.7750,4.0000, , ,1.0000, ,1.11115
1557,87.8250,7.0000, , ,1.0000, ,1.11065
1558,87.8750,7.0000, , ,1.0000, ,1.11014
1559,87.9250,8.0000, , ,1.0000, ,1.10964
1560,87.9750,7.0000, , ,1.0000, ,1.10914
1561,88.0250,8.0000, , ,1.0000, ,1.10864
1562,88.0750,2.0000, , ,1.0000, ,1.10814
1563,88.1250,4.0000, , ,1.0000, ,1.10764
1564,88.1750,3.0000, , ,1.0000, ,1.10714
1565,88.2250,9.0000, , ,1.0000, ,1.10664
1566,88.2750,7.0000, , ,1.0000, ,1.10614
1567,88.3250,5.0000, , ,1.0000, ,1.10565
1568,88.3750,3.0000, , ,1.0000, ,1.10515
1569,88.4250,6.0000, , ,1.0000, ,1.10465
1570,88.4750,6.0000, , ,1.0000, ,1.10416
1571,88.5250,11.0000, , ,1.0000, ,1.10366
1572,88.5750,10.0000, , ,1.0000, ,1.10317
1573,88.6250,9.0000, , ,1.0000, ,1.10268
1574,88.6750,17.0000, , ,1.0000, ,1.10219
1575,88.7250,10.0000, , ,1.0000, ,1.10169
1576,88.7750,9.0000, , ,1.0000, ,1.10120
1577,88.8250,17.0000, , ,1.0000, ,1.10071
1578,88.8750,14.0000, , ,1.0000, ,1.10022
1579,88.9250,22.0000, , ,1.0000, ,1.09973
1580,88.9750,18.0000, , ,1.0000, ,1.09924
1581,89.0250,32.0000, , ,1.0000, ,1.09876
1582,89.0750,20.0000, , ,1.0000, ,1.09827
1583,89.1250,19.0000, , ,1.0000, ,1.09778
1584,89.1750,26.0000, , ,1.0000, ,1.09730
1585,89.2250,21.0000, , ,1.0000, ,1.09681
1586,89.2750,18.0000, , ,1.0000, ,1.09633
1587,89.3250,16.0000, , ,1.0000, ,1.09584
1588,89.3750,14.0000, , ,1.0000, ,1.09536
1589,89.4250,12.0000, , ,1.0000, ,1.09487
1590,89.4750,6.0000, , ,1.0000, ,1.09439
1591,89.5250,8.0000, , ,1.0000, ,1.09391
1592,89.5750,5.0000, , ,1.0000, ,1.09343
1593,89.6250,5.0000, , ,1.0000, ,1.09295
1594,89.6750,10.0000, , ,1.0000, ,1.09247
1595,89.7250,8.0000, , ,1.0000, ,1.09199
1596,89.7750,6.0000, , ,1.0000, ,1.09151
1597,89.8250,3.0000, , ,1.0000, ,1.09103
1598,89.8750,9.0000, , ,1.0000, ,1.09056
1599,89.9250,9.0000, , ,1.0000, ,1.09008
1600,89.9750,12.0000, , ,1.0000, ,1.08961
1601,90.0250,4.0000, , ,1.0000, ,1.08913
1602,90.0750,6.0000, , ,1.0000, ,1.08866
1603,90.1250,8.0000, , ,1.0000, ,1.08818
1604,90.1750,11.0000, , ,1.0000, ,1.08771
1605,90.2250,7.0000, , ,1.0000, ,1.08723
1606,90.2750,9.0000, , ,1.0000, ,1.08676
1607,90.3250,6.0000, , ,1.0000, ,1.08629
1608,90.3750,10.0000, , ,1.0000, ,1.08582
1609,90.4250,11.0000, , ,1.0000, ,1.08535
1610,90.4750,9.0000, , ,1.0000, ,1.08488
1611,90.5250,12.0000, , ,1.0000, ,1.08441
1612,90.5750,11.0000, , ,1.0000, ,1.08394
1613,90.6250,6.0000, , ,1.0000, ,1.08347
1614,90.6750,8.0000, , ,1.0000, ,1.08301
1615,90.7250,16.0000, , ,1.0000, ,1.08254
1616,90.7750,15.0000, , ,1.0000, ,1.08207
1617,90.8250,14.0000, , ,1.0000, ,1.08161
1618,90.8750,10.0000, , ,1.0000, ,1.08114
1619,90.9250,17.0000, , ,1.0000, ,1.08068
1620,90.9750,20.0000, , ,1.0000, ,1.08022
1621,91.0250,21.0000, , ,1.0000, ,1.07975
1622,91.0750,20.0000, , ,1.0000, ,1.07929
1623,91.1250,26.0000, , ,1.0000, ,1.07883
1624,91.1750,26.0000, , ,1.0000, ,1.07837
1625,91.2250,38.0000, , ,1.0000, ,1.07791
1626,91.2750,30.0000, , ,1.0000, ,1.07745
1627,91.3250,26.0000, , ,1.0000, ,1.07699
1628,91.3750,20.0000, , ,1.0000, ,1.07653
1629,91.4250,20.0000, , ,1.0000, ,1.07607
1630,91.4750,14.0000, , ,1.0000, ,1.07561
1631,91.5250,20.0000, , ,1.0000, ,1.07515
1632,91.5750,19.0000, , ,1.0000, ,1.07470
1633,91.6250,18.0000, , ,1.0000, ,1.07424
1634,91.6750,9.0000, , ,1.0000, ,1.07379
1635,91.7250,10.0000, , ,1.0000, ,1.07333
1636,91.7750,7.0000, , ,1.0000, ,1.07288
1637,91.8250,5.0000, , ,1.0000, ,1.07242
1638,91.8750,11.0000, , ,1.0000, ,1.07197
1639,91.9250,8.0000, , ,1.0000, ,1.07152
1640,91.9750,9.0000, , ,1.0000, ,1.07107
1641,92.0250,3.0000, , ,1.0000, ,1.07062
1642,92.0750,6.0000, , ,1.0000, ,1.07017
1643,92.1250,5.0000, , ,1.0000, ,1.06972
1644,92.1750,4.0000, , ,1.0000, ,1.06927
1645,92.2250,10.0000, , ,1.0000, ,1.06882
1646,92.2750,4.0000, , ,1.0000, ,1.06837
1647,92.3250,4.0000, , ,1.0000, ,1.06792
1648,92.3750,6.0000, , ,1.0000, ,1.06747
1649,92.4250,8.0000, , ,1.0000, ,1.06703
1650,92.4750,3.0000, , ,1.0000, ,1.06658
1651,92.5250,5.0000, , ,1.0000, ,1.06614
1652,92.5750,6.0000, , ,1.0000, ,1.06569
1653,92.6250,3.0000, , ,1.0000, ,1.06525
1654,92.6750,5.0000, , ,1.0000, ,1.06480
1655,92.7250,7.0000, , ,1.0000, ,1.06436
1656,92.7750,5.0000, , ,1.0000, ,1.06392
1657,92.8250,2.0000, , ,1.0000, ,1.06348
1658,92.8750,10.0000, , ,1.0000, ,1.06303
1659,92.9250,6.0000, , ,1.0000, ,1.06259
1660,92.9750,4.0000, , ,1.0000, ,1.06215
1661,93.0250,4.0000, , ,1.0000, ,1.06171
1662,93.0750,3.0000, , ,1.0000, ,1.06127
1663,93.1250,1.0000, , ,1.0000, ,1.06084
1664,93.1750,5.0000, , ,1.0000, ,1.06040
1665,93.2250,4.0000, , ,1.0000, ,1.05996
1666,93.2750,7.0000, , ,1.0000, ,1.05952
1667,93.3250,4.0000, , ,1.0000, ,1.05909
1668,93.3750,11.0000, , ,1.0000, ,1.05865
1669,93.4250,3.0000, , ,1.0000, ,1.05822
1670,93.4750,5.0000, , ,1.0000, ,1.05778
1671,93.5250,4.0000, , ,1.0000, ,1.05735
1672,93.5750,9.0000, , ,1.0000, ,1.05691
1673,93.6250,14.0000, , ,1.0000, ,1.05648
1674,93.6750,9.0000, , ,1.0000, ,1.05605
1675,93.7250,4.0000, , ,1.0000, ,1.05562
1676,93.7750,8.0000, , ,1.0000, ,1.05519
1677,93.8250,5.0000, , ,1.0000, ,1.05475
1678,93.8750,3.0000, , ,1.0000, ,1.05432
1679,93.9250,7.0000, , ,1.0000, ,1.05389
1680,93.9750,3.0000, , ,1.0000, ,1.05347
1681,94.0250,5.0000, , ,1.0000, ,1.05304
1682,94.0750,8.0000, , ,1.0000, ,1.05261
1683,94.1250,10.0000, , ,1.0000, ,1.05218
1684,94.1750,8.0000, , ,1.0000, ,1.05175
1685,94.2250,8.0000, , ,1.0000, ,1.05133
1686,94.2750,12.0000, , ,1.0000, ,1.05090
1687,94.3250,6.0000, , ,1.0000, ,1.05048
1688,94.3750,9.0000, , ,1.0000, ,1.05005
1689,94.4250,7.0000, , ,1.0000, ,1.04963
1690,94.4750,15.0000, , ,1.0000, ,1.04920
1691,94.5250,7.0000, , ,1.0000, ,1.04878
1692,94.5750,10.0000, , ,1.0000, ,1.04836
1693,94.6250,11.0000, , ,1.0000, ,1.04794
1694,94.6750,12.0000, , ,1.0000, ,1.04752
1695,94.7250,14.0000, , ,1.0000, ,1.04709
1696,94.7750,12.0000, , ,1.0000, ,1.04667
1697,94.8250,9.0000, , ,1.0000, ,1.04625
1698,94.8750,21.0000, , ,1.0000, ,1.04583
1699,94.9250,20.0000, , ,1.0000, ,1.04542
1700,94.9750,21.0000, , ,1.0000, ,1.04500
1701,95.0250,30.0000, , ,1.0000, ,1.04458
1702,95.0750,23.0000, , ,1.0000, ,1.04416
1703,95.1250,35.0000, , ,1.0000, ,1.04375
1704,95.1750,54.0000, , ,1.0000, ,1.04333
1705,95.2250,49.0000, , ,1.0000, ,1.04291
1706,95.2750,66.0000, , ,1.0000, ,1.04250
1707,95.3250,42.0000, , ,1.0000, ,1.04208
1708,95.3750,43.0000, , ,1.0000, ,1.04167
1709,95.4250,32.0000, , ,1.0000, ,1.04126
1710,95.4750,29.0000, , ,1.0000, ,1.04084
1711,95.5250,30.0000, , ,1.0000, ,1.04043
1712,95.5750,34.0000, , ,1.0000, ,1.04002
1713,95.6250,36.0000, , ,1.0000, ,1.03961
1714,95.6750,33.0000, , ,1.0000, ,1.03920
1715,95.7250,26.0000, , ,1.0000, ,1.03879
1716,95.7750,10.0000, , ,1.0000, ,1.03838
1717,95.8250,10.0000, , ,1.0000, ,1.03797
1718,95.8750,13.0000, , ,1.0000, ,1.03756
1719,95.9250,10.0000, , ,1.0000, ,1.03715
1720,95.9750,15.0000, , ,1.0000, ,1.03674
1721,96.0250,13.0000, , ,1.0000, ,1.03634
1722,96.0750,10.0000, , ,1.0000, ,1.03593
1723,96.1250,14.0000, , ,1.0000, ,1.03552
1724,96.1750,9.0000, , ,1.0000, ,1.03512
1725,96.2250,6.0000, , ,1.0000, ,1.03471
1726,96.2750,7.0000, , ,1.0000, ,1.03431
1727,96.3250,6.0000, , ,1.0000, ,1.03390
1728,96.3750,10.0000, , ,1.0000, ,1.03350
1729,96.4250,7.0000, , ,1.0000, ,1.03310
1730,96.4750,9.0000, , ,1.0000, ,1.03269
1731,96.5250,5.0000, , ,1.0000, ,1.03229
1732,96.5750,7.0000, , ,1.0000, ,1.03189
1733,96.6250,2.0000, , ,1.0000, ,1.03149
1734,96.6750,5.0000, , ,1.0000, ,1.03109
1735,96.7250,3.0000, , ,1.0000, ,1.03069
1736,96.7750,5.0000, , ,1.0000, ,1.03029
1737,96.8250,7.0000, , ,1.0000, ,1.02989
1738,96.8750,5.0000, , ,1.0000, ,1.02949
1739,96.9250,6.0000, , ,1.0000, ,1.02909
1740,96.9750,5.0000, , ,1.0000, ,1.02870
1741,97.0250,5.0000, , ,1.0000, ,1.02830
1742,97.0750,8.0000, , ,1.0000, ,1.02790
1743,97.1250,7.0000, , ,1.0000, ,1.02751
1744,97.1750,8.0000, , ,1.0000, ,1.02711
1745,97.2250,12.0000, , ,1.0000, ,1.02672
1746,97.2750,4.0000, , ,1.0000, ,1.02632
1747,97.3250,3.0000, , ,1.0000, ,1.02593
1748,97.3750,8.0000, , ,1.0000, ,1.02553
1749,97.4250,11.0000, , ,1.0000, ,1.02514
1750,97.4750,8.0000, , ,1.0000, ,1.02475
1751,97.5250,7.0000, , ,1.0000, ,1.02436
1752,97.5750,3.0000, , ,1.0000, ,1.02396
1753,97.6250,6.0000, , ,1.0000, ,1.02357
1754,97.6750,10.0000, , ,1.0000, ,1.02318
1755,97.7250,7.0000, , ,1.0000, ,1.02279
1756,97.7750,6.0000, , ,1.0000, ,1.02240
1757,97.8250,3.0000, , ,1.0000, ,1.02201
1758,97.8750,9.0000, , ,1.0000, ,1.02163
1759,97.9250,5.0000, , ,1.0000, ,1.02124
1760,97.9750,7.0000, , ,1.0000, ,1.02085
1761,98.0250,14.0000, , ,1.0000, ,1.02046
1762,98.0750,13.0000, , ,1.0000, ,1.02008
1763,98.1250,9.0000, , ,1.0000, ,1.01969
1764,98.1750,7.0000, , ,1.0000, ,1.01930
1765,98.2250,9.0000, , ,1.0000, ,1.01892
1766,98.2750,18.0000, , ,1.0000, ,1.01853
1767,98.3250,12.0000, , ,1.0000, ,1.01815
1768,98.3750,17.0000, , ,1.0000, ,1.01777
1769,98.4250,9.0000, , ,1.0000, ,1.01738
1770,98.4750,13.0000, , ,1.0000, ,1.01700
1771,98.5250,13.0000, , ,1.0000, ,1.01662
1772,98.5750,15.0000, , ,1.0000, ,1.01624
1773,98.6250,6.0000, , ,1.0000, ,1.01585
1774,98.6750,12.0000, , ,1.0000, ,1.01547
1775,98.7250,15.0000, , ,1.0000, ,1.01509
1776,98.7750,11.0000, , ,1.0000, ,1.01471
1777,98.8250,8.0000, , ,1.0000, ,1.01433
1778,98.8750,11.0000, , ,1.0000, ,1.01396
1779,98.9250,14.0000, , ,1.0000, ,1.01358
1780,98.9750,7.0000, , ,1.0000, ,1.01320
1781,99.0250,11.0000, , ,1.0000, ,1.01282
1782,99.0750,9.0000, , ,1.0000, ,1.01244
1783,99.1250,11.0000, , ,1.0000, ,1.01207
1784,99.1750,7.0000, , ,1.0000, ,1.01169
1785,99.2250,9.0000, , ,1.0000, ,1.01132
1786,99.2750,5.0000, , ,1.0000, ,1.01094
1787,99.3250,8.0000, , ,1.0000, ,1.01057
1788,99.3750,9.0000, , ,1.0000, ,1.01019
1789,99.4250,7.0000, , ,1.0000, ,1.00982
1790,99.4750,7.0000, , ,1.0000, ,1.00945
1791,99.5250,4.0000, , ,1.0000, ,1.00907
1792,99.5750,10.0000, , ,1.0000, ,1.00870
1793,99.6250,3.0000, , ,1.0000, ,1.00833
1794,99.6750,6.0000, , ,1.0000, ,1.00796
1795,99.7250,6.0000, , ,1.0000, ,1.00759
1796,99.7750,8.0000, , ,1.0000, ,1.00722
1797,99.8250,10.0000, , ,1.0000, ,1.00685
1798,99.8750,5.0000, , ,1.0000, ,1.00648
1799,99.9250,7.0000, , ,1.0000, ,1.00611
1800,99.9750,8.0000, , ,1.0000, ,1.00574
